COVERED_EVENT_CODE,FAILURE_DESCRIPTIVE_TEXT,CUSTOMER_CASE_NBR,NAME,CREATED_DATE,
STOLEN,I left my phone at a 7-11 and someone stole it and won't return it,1E77CD8F7E5E0B70AC3EE155FF93531E,1.02E+11,Sprint,
STOLEN,Stolen,1E77CFB4C4310630924D03A2F89DC9E9,1.01E+11,Sprint,
STOLEN,It was stolen on Tuesday /Agugust 1,1E77CFCC1A720910AC3EE155FF93531E,1.04E+11,Sprint,
STOLEN,Phone got stolen,1E77D05C546F0600924D03A2F89DC9E9,1.05E+11,Sprint,
STOLEN,It was stolen at work didn't have money to get a new one til today,1E77D0A2FEBF0FB0AC3EE155FF93531E,1.03E+11,Sprint,
STOLEN,STOLEN,1E77D0C2468F0FB0AC3EE155FF93531E,1.08E+11,Sprint,
STOLEN,STOLEN,1E77D0DB8B580480924D03A2F89DC9E9,1.06E+11,Sprint,
STOLEN,"Stolen in the gym locker, gym has no cameras but had my phone in bag and was stolen when I went to use the bathroom and brush my teeth",1E77D1026C9A0F30924D03A2F89DC9E9,1.05E+11,Sprint,
STOLEN,The phone was stolen by someone,1E77D106BEC50A90924D03A2F89DC9E9,1.09E+11,Sprint,
STOLEN,STOLEN,1E77D125B81B0540924D03A2F89DC9E9,1.08E+11,Sprint,
STOLEN,I went into the gas station to get a few things placed the phone down to pay for my things forgot to pick the phone back up went to my car thought about my phone went back in and it was gone,1E77D13B4A8C0720924D03A2F89DC9E9,1.10E+11,Sprint,
STOLEN,stolen from car,1E77D154946E0E60924D03A2F89DC9E9,1.07E+11,Sprint,
STOLEN,stolen out of purse,1E77D19006CB0C70924D03A2F89DC9E9,1.06E+11,Sprint,
STOLEN,stolen,1E77D1B49D9802B0855E005056873580,1.00E+11,Sprint,
STOLEN,Device was stolen from my ourse,1E77D1D505210650924D03A2F89DC9E9,1.08E+11,Sprint,
STOLEN,my truck was broken into and it was stolen,1E77D290C0E30BC080E700505687553E,1.09E+11,Sprint,
STOLEN,I was in a public transportation in another country. I couldn't find my phone in my pocket after I finish the trip. I suspect that someone stole my phone.,1E77D2CE79640EF0AC3EE155FF93531E,1.06E+11,Sprint,
STOLEN,It was stolen from the Library. Police report has been filed.,1E77D3B05DE302C0AC3EE155FF93531E,1.05E+11,Sprint,
STOLEN,Someone took out locker from work,1E77D3DFAD6A0EE089C59346D9B3731D,1.02E+11,Sprint,
STOLEN,Went to the bathroom and my phone was missing from my wallet.,1E77D3FE12F30AF0AC3EE155FF93531E,1.07E+11,Sprint,
STOLEN,Phone was stolen.,1E77D4FFA85A0380AC3EE155FF93531E,1.06E+11,Sprint,
STOLEN,My phone was stolen.,1E77D4FFA85A0380AC3EE155FF93531E,1.06E+11,Sprint,
STOLEN,Phone went missing while at work,1E77D5012FE907A0AC3EE155FF93531E,1.00E+11,Sprint,
STOLEN,Stolen from car,1E77D55D35A40490AC3EE155FF93531E,1.08E+11,Sprint,
STOLEN,I work at the gas station so I leave my phone behind the Counter and I go inside the cooler to fill up stuff then I come-back I don't see my phone also my Cao worker didn't see my phone !!!,1E77D5646E820D50924D03A2F89DC9E9,1.10E+11,Sprint,
STOLEN,stolen out of purse.,1E77D5A70DDE0B50AC3EE155FF93531E,1.09E+11,Sprint,
STOLEN,Grocery visit taken.,1E77D5A70DDE0B50AC3EE155FF93531E,1.09E+11,Sprint,
STOLEN,Was misplaced then found during moving and then someone stole it.,1E77D612D12B0570924D03A2F89DC9E9,1.07E+11,Sprint,
STOLEN,Phone stolen at mall,1E77D625E4420240AC3EE155FF93531E,1.07E+11,Sprint,
STOLEN,I went to Orlando and someone stole my phone,1E77D69856D40B60B1540050568763AB,1.07E+11,Sprint,
STOLEN,my phone was stolen,1E77D6A9930D085089C59346D9B3731D,1.05E+11,Sprint,
STOLEN,phone was stolen from locker at school,1E77D7005E890FF0924D03A2F89DC9E9,1.01E+11,Sprint,
STOLEN,Someone took the phone without my consent and the person no longer has the device. I'm in the process of filing a police report to file charges.,1E77D73424BE02B0924D03A2F89DC9E9,1.01E+11,Sprint,
STOLEN,I was eating my food at mcdonalds and i left my phone on the table when i got up to get my drink when i came back it was gone,1E77D78046E30B50AC3EE155FF93531E,1.01E+11,Sprint,
STOLEN,Was at a party and miss placed Device,1E77D819BC400EE0924D03A2F89DC9E9,1.03E+11,Sprint,
STOLEN,I went into a store an purchase something I must set my phone on counter an someone picked it up,1E77DBE7ED9006E09D8B552A0CBC75AE,1.06E+11,Sprint,
STOLEN,I moved and I haven't seen it since. I believe the moving guys may have took it,1E77DD54977409F0A81B0F8C418D0E55,1.06E+11,Sprint,
STOLEN,Stolen my phone,1E77DD5DCD030C70A81B0F8C418D0E55,1.05E+11,Sprint,
STOLEN,Someone broke into my home and stole the tablet along with other items.,1E77DDC065E40D109D8B552A0CBC75AE,1.03E+11,Sprint,
STOLEN,It was stolen,1E77DDE2090209E09D8B552A0CBC75AE,1.07E+11,Sprint,
STOLEN,"I had the tablet stored away at home. I had received an alert from Sprint telling me my data was used up at 75%. I logged onto my account and realized data was being used on tablet. When I first got the tablet, I set it up no not use any data. I called sprint and restricted services. I then went to look for the tablet and noticed it was missing from the case. I called sprint and reported it stolen.",1E77DE1728080B70A81B0F8C418D0E55,1.03E+11,Sprint,
STOLEN,Stolen from purse while shopping.,1E77DE350E2A0B90A81B0F8C418D0E55,1.04E+11,Sprint,
STOLEN,Stolen,1E77DE649FC60FC080E700505687553E,1.04E+11,Sprint,
STOLEN,Company truck was broken into and device was stolen along with some tools.,1E77DE70F83704009D8B552A0CBC75AE,1.03E+11,Sprint,
STOLEN,My cell phone was stolen when I was walking with my best friend to my house,1E77DE7CECC403A0A81B0F8C418D0E55,1.07E+11,Sprint,
STOLEN,stolen from the bar,1E77DEA1CC560FD09D8B552A0CBC75AE,1.03E+11,Sprint,
STOLEN,Company truck was broken into and device was stolen along with some tools.,1E77DEB812590580A81B0F8C418D0E55,1.00E+11,Sprint,
STOLEN,"My messenger bag was stolen and tablet was inside, along with my phone, wallet...etc, etc.",1E77DEC5EC7401409D8B552A0CBC75AE,1.10E+11,Sprint,
STOLEN,my smart phone stolen it in the center park,1E77DEE81C9906509D8B552A0CBC75AE,1.06E+11,Sprint,
STOLEN,my car was broken into and my phone was stolen,1E77DEEEBEEE0580A81B0F8C418D0E55,1.00E+11,Sprint,
STOLEN,I went to a football jamboree in olathe. I put my phone in my best friend's bag and when the boys were done and leaving the bag and my phone got stolen.,1E77DF3C987B0AD09D8B552A0CBC75AE,1.03E+11,Sprint,
STOLEN,I went to a football jamboree in olathe. I put my phone in my best friend's bag and when the boys were done and taking all there stuff off and leaving someone stole the bag and my phone.,1E77DF3C987B0AD09D8B552A0CBC75AE,1.03E+11,Sprint,
STOLEN,I was at a football jamboree in olathe. I sat my phone in my best friend's bag and when it was over and the boys were done while they were taking their stuff off and leaving someone stole the bag and my phone.,1E77DF3C987B0AD09D8B552A0CBC75AE,1.03E+11,Sprint,
STOLEN,stolen in the taxi,1E77DF40F0500950A81B0F8C418D0E55,1.02E+11,Sprint,
STOLEN,"I WAS IN THE MALL, I WAS SHOPING, WHEN MY CELLPHONE WAS STOLEN FRONT MY WALLET.",1E77DF7ED27C04909D8B552A0CBC75AE,1.07E+11,Sprint,
STOLEN,left in in the counter for 10 sec and someone took it AND RAN,1E77E0F624550690A81B0F8C418D0E55,1.03E+11,Sprint,
STOLEN,My phone got stolen out of my vehicle when it was parked in my apartment complex. I forgot to lock my car and my phone got stolen,1E77E123D0090950A81B0F8C418D0E55,1.09E+11,Sprint,
STOLEN,Was at a friends house and my phone was stolen by someone.,1E77E15BE9490130A81B0F8C418D0E55,1.03E+11,Sprint,
STOLEN,A guy stole my phone while i was driving home from work,1E77E182921402D083AAE7E94412AE67,1.09E+11,Sprint,
STOLEN,"I was walking down the street when someone came up behind me, grabbed my phone out of my hand, and ran off.",1E77E1DE78F50090A81B0F8C418D0E55,1.09E+11,Sprint,
STOLEN,"I left my phone sitting on my passenger seat as I went into the Laundromat. When I came out it was no longer there. ""Find My iPhone"" was unfortunately not turned on.",1E77E214A6780BD09D8B552A0CBC75AE,1.07E+11,Sprint,
STOLEN,stolen,1E77E233E0F103609749005056876829,1.05E+11,Sprint,
STOLEN,Device was stolen from my friends car.,1E77E26B8C710000A81B0F8C418D0E55,1.04E+11,Sprint,
STOLEN,brokie into car,1E77E280EDA5023080E700505687553E,1.04E+11,Sprint,
STOLEN,Stolen from my gym,1E77E2E4421505009D8B552A0CBC75AE,1.01E+11,Sprint,
STOLEN,When I returned from my work in the afternoon a person assaulted me with a gun in my hand,1E77E2F42E810C40A81B0F8C418D0E55,1.09E+11,Sprint,
STOLEN,Stolen my phone,1E77E31166340030A81B0F8C418D0E55,1.06E+11,Sprint,
STOLEN,"I coach football for Bridgeton High School in Bridgeton, NJ. After practice I walked into the coaches room and could not find my phone. I searched the locker room and all my students and have not recovered the phone. I attempted to call the phone but it was turned off and hasn't been turned back on. I tried to log onto my apple ID but forgot my password and had to go thru the recovery process which takes some days. I also tried to search it through google maps but no luck.",1E77E347D4EB09C09D8B552A0CBC75AE,1.01E+11,Sprint,
STOLEN,Stolen my phone,1E77E3B6182500B09D8B552A0CBC75AE,1.04E+11,Sprint,
STOLEN,Device stolen at movies,1E77E4277E5A071083AAE7E94412AE67,1.07E+11,Sprint,
STOLEN,Was robbed at a restaurant,1E77E46D76D10430A81B0F8C418D0E55,1.01E+11,Sprint,
STOLEN,Please guys help me to get my phone back,1E77E98645460230A81B0F8C418D0E55,1.09E+11,Sprint,
STOLEN,"I WAS SWIMMING, WHEN MY CELLPHONE WAS STOLEN FRONT MY BACKPACK.",1E77E9F100DD00109D8B552A0CBC75AE,1.06E+11,Sprint,
STOLEN,It was stolen,1E77E9F5D5940200A81B0F8C418D0E55,1.08E+11,Sprint,
STOLEN,It got stolen at school,1E77E9F5D5940200A81B0F8C418D0E55,1.08E+11,Sprint,
STOLEN,It was stolen.,1E77E9F5D5940200A81B0F8C418D0E55,1.08E+11,Sprint,
STOLEN,"I WAS WALKING WITH MY FRIEND IN THE STREET, WHEN MY CELLPHONE WAS STOLEN.",1E77EA0A9F3906F09EADB5B562D9FAC2,1.05E+11,Sprint,
STOLEN,I went up to Tallahassee for a weekend trip to visit a friend at college. My phone was stolen right out of my pocket at some point during a night in the club.,1E77EA101B050FE0A81B0F8C418D0E55,1.00E+11,Sprint,
STOLEN,When I returned from my work in the afternoon a person assaulted me with a gun in my hand,1E77EA24BE7E05A09EADB5B562D9FAC2,1.05E+11,Sprint,
STOLEN,stolen my cell phone yesterday,1E77EA4EEC4C0A209EADB5B562D9FAC2,1.02E+11,Sprint,
STOLEN,stolen my cell phone,1E77EA9B6E1907A09EADB5B562D9FAC2,1.04E+11,Sprint,
STOLEN,"Good morning, I've just been assaulted on the way to work by two unrecognizable men.",1E77EAAA2DD60D50A81B0F8C418D0E55,1.10E+11,Sprint,
STOLEN,I was walking down the street someone grabbed my phone stole it and ran,1E77EAB8074403A0A81B0F8C418D0E55,1.05E+11,Sprint,
STOLEN,stolen,1E77EAD2A8A70B109D8B552A0CBC75AE,1.05E+11,Sprint,
STOLEN,Someone broke into my locker at cool waters and my phone was stolen amongst with other items.,1E77EB3122720310B1540050568763AB,1.09E+11,Sprint,
STOLEN,My phone was stolen from my car. I filed a police report while we were on vacation.,1E77EB41AB980B70A81B0F8C418D0E55,1.07E+11,Sprint,
STOLEN,my phone was stolen in the park,1E77EB47F6E20F309D8B552A0CBC75AE,1.05E+11,Sprint,
STOLEN,I was in the mall and some one picked it up when I was in the bathroom that's the only place I can think it was when I set it down,1E77EB72639D0A109D8B552A0CBC75AE,1.05E+11,Sprint,
STOLEN,Someone at work got into my locker and took my phone.,1E77EBAB25650A70B1540050568763AB,1.06E+11,Sprint,
STOLEN,"left phone at walmart, went back and it was gone",1E77EBEED0250AD0B8E2C5498E360678,1.06E+11,Sprint,
STOLEN,Got into a physical altercation with a stranger and phone was taken in the process...,1E77EC01F5270E109EADB5B562D9FAC2,1.06E+11,Sprint,
STOLEN,stolen my phone,1E77EC03E4CA03409D8B552A0CBC75AE,1.04E+11,Sprint,
STOLEN,We were having a get together at my girlfriends house and I had set my phone down. After some people had left I noticed my phone was gone and it could not be located.,1E77EC0D330A0290B8E2C5498E360678,1.08E+11,Sprint,
STOLEN,I Was At Work When Someone Broke Into My Locker And Stole My Phone And Other Serious Items,1E77EC5B2C7403B0B8E2C5498E360678,1.07E+11,Sprint,
STOLEN,Someone took it,1E77EC5E5895081083AAE7E94412AE67,1.08E+11,Sprint,
STOLEN,phone was stolen from mall,1E77EC6FB60F07F0B8E2C5498E360678,1.07E+11,Sprint,
STOLEN,"Someone stole it from a birthday party facility, it was in the designated birthday room",1E77ECA7F5AA05309D8B552A0CBC75AE,1.03E+11,Sprint,
STOLEN,My phone was stolen at a store .,1E77ECDF5A4909509D8B552A0CBC75AE,1.04E+11,Sprint,
STOLEN,Was stolen,1E77ED0D9A4204C0B8E2C5498E360678,1.01E+11,Sprint,
STOLEN,Device was stolen car ...not known by who.,1E77ED1A78C80BC09D8B552A0CBC75AE,1.01E+11,Sprint,
STOLEN,Was left in an unlocked car overnight and was gone the next morning,1E77EDD21E2E06C0B8E2C5498E360678,1.08E+11,Sprint,
STOLEN,"Device was used at a gathering in front yard. Later, device was missing after attendees departed.",1E77EE05B0880AB0B8E2C5498E360678,1.08E+11,Sprint,
STOLEN,Stolen,1E77EE16FC7B05B0B8E2C5498E360678,1.03E+11,Sprint,
STOLEN,My phone was stolen out of my pocket by a pickpocket at a venue. I had a temporary phone from a friend until I secured the funds to file an insurance claim.,1E77EE27AFDE0DE0B8E2C5498E360678,1.09E+11,Sprint,
STOLEN,I got stolen on the way to my house some guys,1E77EE37610F0BF09D8B552A0CBC75AE,1.08E+11,Sprint,
STOLEN,My car was broken into and my phone was stolen,1E77EE52AB440FC09D8B552A0CBC75AE,1.08E+11,Sprint,
STOLEN,I went to store and left the phone in the chart went back right away and it was no longer in shopping chart.,1E77EE56091101A0B8E2C5498E360678,1.10E+11,Sprint,
STOLEN,I got stolen from the house,1E77EE59477A08D09D8B552A0CBC75AE,1.07E+11,Sprint,
STOLEN,stolen track scruk,1E77EE5D7C8E0F90B8E2C5498E360678,1.04E+11,Sprint,
STOLEN,stolen,1E77EE6E766709809D8B552A0CBC75AE,1.05E+11,Sprint,
STOLEN,They stole it from my house,1E77EEA48F170440B8E2C5498E360678,1.04E+11,Sprint,
STOLEN,They stole it from my house,1E77EEAFF6020EB0B8E2C5498E360678,1.01E+11,Sprint,
STOLEN,my smart phone stolen it in the bus station,1E77EEB7662506A083AAE7E94412AE67,1.05E+11,Sprint,
STOLEN,They stole it from my house,1E77EEC754570F809EADB5B562D9FAC2,1.07E+11,Sprint,
STOLEN,my phone was stolen while i was into a pool,1E77EED5F10B09909D8B552A0CBC75AE,1.00E+11,Sprint,
STOLEN,Stolen from my job,1E77EEF321D604409D8B552A0CBC75AE,1.05E+11,Sprint,
STOLEN,stolen my phone,1E77EEF479A506709D8B552A0CBC75AE,1.08E+11,Sprint,
STOLEN,my phone was stolen in the park,1E77EF004EED002083AAE7E94412AE67,1.01E+11,Sprint,
STOLEN,Stolen my phone,1E77EF0407590CF0B8E2C5498E360678,1.06E+11,Sprint,
STOLEN,Stolen my phone,1E77EF2527D00580B8E2C5498E360678,1.03E+11,Sprint,
STOLEN,While shopping i left my phone on the counter to pay as I leave the store I notice I didn't have my phone nor was it where I last left it.,1E77EF67A73B0F309D8B552A0CBC75AE,1.05E+11,Sprint,
STOLEN,I left my device in a store and went back for it and it was gone. No one returned it to the lost and found.,1E77EFA467130EC0B8E2C5498E360678,1.07E+11,Sprint,
STOLEN,Someone picked it up off the counter at the store.,1E77EFB383F109C0B8E2C5498E360678,1.02E+11,Sprint,
STOLEN,Assault,1E77F070935803109D8B552A0CBC75AE,1.02E+11,Sprint,
STOLEN,my device stolen it in the train station,1E77F0B8F73A0CA0B8E2C5498E360678,1.10E+11,Sprint,
STOLEN,"Phone stolen in parking lot of JC Penneys in McComb, Mississippi -McComb Mall.",1E77F0BE7C670400B8E2C5498E360678,1.01E+11,Sprint,
STOLEN,my phone was stolen out of the cellar,1E77F20198A809409D8B552A0CBC75AE,1.05E+11,Sprint,
STOLEN,my cell phone stolen from work on the way house,1E77F2A62E8F0E009EADB5B562D9FAC2,1.09E+11,Sprint,
STOLEN,"Car was stolen and phone was in it, got the car back but the phone was not in it",1E77F6448E0D02009D8B552A0CBC75AE,1.05E+11,Sprint,
STOLEN,When I returned from my work in the afternoon a person assaulted me with a gun in my hand,1E77F71AEB9907809D8B552A0CBC75AE,1.07E+11,Sprint,
STOLEN,My phone was stolen from my car,1E77F7736F4D042083AAE7E94412AE67,1.08E+11,Sprint,
STOLEN,When I returned from my work in the afternoon a person assaulted me with a gun in my hand,1E77F88A0B5D0380B8E2C5498E360678,1.09E+11,Sprint,
STOLEN,stolen,1E77F968CD540AE09749005056876829,1.03E+11,Sprint,
STOLEN,I was mugged in Bogota Colombia at gunpoint.,1E77F98648420D709D8B552A0CBC75AE,1.09E+11,Sprint,
STOLEN,Left in bathroom and came back five minutes later and the phone was gone,1E77F9D007A00840B8E2C5498E360678,1.02E+11,Sprint,
STOLEN,My phone was stolen last night at a friend's house.,1E77F9D649B903C09D8B552A0CBC75AE,1.06E+11,Sprint,
STOLEN,Someone stole my wife's purse,1E77FA05011F0AE09D8B552A0CBC75AE,1.09E+11,Sprint,
STOLEN,The phone was stolen.,1E77FA35E60F09E09D8B552A0CBC75AE,1.06E+11,Sprint,
STOLEN,Stolen,1E77FAA3B8100AD0B8E2C5498E360678,1.06E+11,Sprint,
STOLEN,I was on the bus,1E77FB0B5D970AF09D8B552A0CBC75AE,1.03E+11,Sprint,
STOLEN,I was at work at elmwood fitness center. I placed my phone down for a few minutes and when I came back to where I placed it it was gone.,1E77FB4D24B40AC0B8E2C5498E360678,1.08E+11,Sprint,
STOLEN,Left in a breakroom,1E77FB6C04C202C09749005056876829,1.06E+11,Sprint,
STOLEN,Playing ball someone stole in locker room,1E77FB95A0950D909D8B552A0CBC75AE,1.04E+11,Sprint,
STOLEN,phone was taken by someone while I was at work.,1E77FBA70BCB0770B8E2C5498E360678,1.09E+11,Sprint,
STOLEN,stolen,1E77FBB4068C0770855E005056873580,1.04E+11,Sprint,
STOLEN,I was in another country & the phone was stolen.,1E77FC63D46707D09D8B552A0CBC75AE,1.06E+11,Sprint,
